query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105001083870,Fully-Distributed Dynamic Packet Routing for LEO Satellite Networks: A GNN-Enhanced Multi-Agent Reinforcement Learning Approach,10.1109/TVT.2024.3499933,IEEE Transactions on Vehicular Technology,2025-01-01,Article,18,0,Ran Y.; Ding Y.; Chen S.; Lei J.; Luo J.,University of Science and Technology of China; Chongqing University of Posts and Telecommunications; China Satellite Network Group Co. Ltd.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001083870&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105019551448,An Attention-Driven Heterogeneous Multiagent Framework for UAV and Satellite-Assisted Task Offloading in Hybrid Ground Device Networks,10.1109/JIOT.2025.3621490,IEEE Internet of Things Journal,2025-01-01,Article,1,0,Du T.; Gui X.; Dai H.,Xi'an Jiaotong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019551448&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105000108779,CoordLight: Learning Decentralized Coordination for Network-Wide Traffic Signal Control,10.1109/TITS.2025.3546261,IEEE Transactions on Intelligent Transportation Systems,2025-01-01,Article,5,0,Zhang Y.; Goel H.; Li P.; Damani M.; Chinchali S.; Sartoretti G.,National University of Singapore; Cockrell School of Engineering; MIT Department of Electrical Engineering and Computer Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000108779&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105016326758,Attention-Based MAPPO for Large-Scale Sensor Scheduling in Multisource Localisation,10.1049/rsn2.70076,Iet Radar Sonar and Navigation,2025-01-01,Article,0,1,Feng Q.; Tang T.; Zhang Y.; Wu Z.,Information Engineering University China,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105016326758&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105003974645,Distributed Microservice Deployment for Satellite Edge Computing Networks: A Multi-Agent Deep Reinforcement Learning Approach,10.1109/TVT.2025.3565270,IEEE Transactions on Vehicular Technology,2025-01-01,Article,3,0,Duan H.; Ji Z.; Wu S.; Chen Z.; Jiang C.; Zhang W.,"Beijing University of Posts and Telecommunications; Beijing National Research Center for Information Science and Technology; University of New South Wales, School of Electrical Engineering and Telecommunications",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003974645&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85216245118,Hybrid Transformer Based Multi-Agent Reinforcement Learning for Multiple Unpiloted Aerial Vehicle Coordination in Air Corridors,10.1109/TMC.2025.3532204,IEEE Transactions on Mobile Computing,2025-01-01,Article,11,0,Yu L.; Li Z.; Ansari N.; Sun X.,University of New Mexico School of Engineering; Newark College of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216245118&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105003088361,Multi-Robot Reliable Navigation in Uncertain Topological Environments With Graph Attention Networks,10.1109/LRA.2025.3557751,IEEE Robotics and Automation Letters,2025-01-01,Article,0,0,Yu Z.; Guo H.; Chew C.M.; Adiwahono A.H.; Chan J.; Shong B.W.T.; Yau W.Y.,"National University of Singapore; A-Star, Institute for Infocomm Research; College of Computer Science",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003088361&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85214466090,Task Offloading with LLM-Enhanced Multi-Agent Reinforcement Learning in UAV-Assisted Edge Computing,10.3390/s25010175,Sensors,2025-01-01,Article,16,1,Zhu F.; Huang F.; Yu Y.; Liu G.; Huang T.,Chongqing University; State Grid Chongqing Power Company,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214466090&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105014353095,Safe Deep Reinforcement Learning for Resilient Self-Proactive Distribution Grids Against Wildfires,10.1109/TSG.2025.3602849,IEEE Transactions on Smart Grid,2025-01-01,Article,4,0,Shalaby A.A.; Abdeltawab H.; Mohamed Y.A.R.I.,University of Alberta; Wake Forest University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014353095&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105003648722,Personalized Federated Reinforcement Learning for Multi-AAV Assisted Edge Computing,10.1109/LWC.2025.3562611,IEEE Wireless Communications Letters,2025-01-01,Article,3,0,Chai J.; Wang Z.; Ma C.; Gao G.; Shi L.,Chongqing University; Nanjing University of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003648722&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85218725065,Dynamic Process Noise Covariance Adjustment in GNSS/INS Integrated Navigation Using GRU-SAC for Enhanced Positioning Accuracy,10.1109/TITS.2025.3540205,IEEE Transactions on Intelligent Transportation Systems,2025-01-01,Article,4,0,Wang H.; Wei J.; Qin J.; Zhu N.; Ren M.; Zhao Z.; Hu L.,Peking University; National University of Defense Technology China; Academy of Military Sciences; Géolocalisation (AME-GEOLOC); Automotive Test Center,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218725065&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105008938138,IFresher: Information Freshening for Mobile Augmented Reality With Multi-Agent Reinforcement Learning in Edge Computing,10.1109/TMC.2025.3581523,IEEE Transactions on Mobile Computing,2025-01-01,Article,0,0,Cheng S.; Wang Z.; Feng F.; Zhang Y.; Bi T.; Jiang T.,Huazhong University of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105008938138&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85207111049,Hands-Free: Action Abstraction With Hierarchical Reinforcement Learning in Text-Based Games,10.1109/TCE.2024.3476109,IEEE Transactions on Consumer Electronics,2025-01-01,Article,2,0,Zhu A.; He H.; Yang Y.; Zheng Z.; Shao J.,University of Electronic Science and Technology of China; Sichuan Artificial Intelligence Research Institute,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207111049&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105000043262,Multi-Agent Computing-Energy-Efficiency Optimization in Vehicular Edge Computing: Non-Cooperative Versus Cooperative Solutions,10.1109/TWC.2025.3547377,IEEE Transactions on Wireless Communications,2025-01-01,Article,11,0,Lin Y.; Xiao L.; Tao Y.; Zhang Y.; Shu F.; Li J.,Southeast University; Nanjing University of Science and Technology; Hainan University; China Mobile Zijin Innovation Institute,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000043262&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85211505407,Joint Deployment and Resource Allocation for Multi-AeBS Networks: A Two-Timescale Optimization Framework Using MADRL,10.1109/TCOMM.2024.3511952,IEEE Transactions on Communications,2025-01-01,Article,4,0,Zhao Y.; Zhou F.; Feng L.; Sun Y.; Li W.; Yang Bryan Lim W.; Xiong Z.; Mao S.; Han Z.,Nanyang Technological University; University of Glasgow; Beijing University of Posts and Telecommunications; Auburn University; Kyung Hee University; Cullen College of Engineering; Singapore University of Technology and Design,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85211505407&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105018201972,Voltage Control Method of Multienergy Distribution Grid Based on Deep Reinforcement Learning Considering Attention and Value Decomposition,10.1155/etep/5231173,International Transactions on Electrical Energy Systems,2025-01-01,Article,1,1,Yu X.; Ling X.; Li X.; Tang F.; Xi J.; Zhao X.,Wuhan University; State Grid Corporation of China; Hubei Engineering and Technology Research Center for AC/DC Intelligent Distribution Network,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105018201972&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85210356980,Windows deep transformer Q-networks: an extended variance reduction architecture for partially observable reinforcement learning,10.1007/s10489-024-05867-3,Applied Intelligence,2025-01-01,Article,4,0,Wang Z.; Wang B.; Dou H.; Liu Z.,China University of Petroleum (East China),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210356980&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85215667275,IntNet: A Communication-Driven Multi-Agent Reinforcement Learning Framework for Cooperative Autonomous Driving,10.1109/LRA.2025.3531146,IEEE Robotics and Automation Letters,2025-01-01,Article,6,0,Parada L.; Yu K.; Angeloudis P.,Imperial College London,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215667275&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027474128,Joint Optimization of Distributed Intelligent Content Caching and User Association for CF-mMIMO,10.12263/DZXB.20240867,Tien Tzu Hsueh Pao Acta Electronica Sinica,2025-01-01,Article,0,0,Li Y.; Zhang C.y.; Yao Z.x.; Xia S.c.; Tan Z.,Chongqing University of Posts and Telecommunications; China Electronic Technology Group Corporation,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027474128&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85219232058,Meta Learning Task Representation in Multiagent Reinforcement Learning: From Global Inference to Local Inference,10.1109/TNNLS.2025.3540758,IEEE Transactions on Neural Networks and Learning Systems,2025-01-01,Article,9,0,Zhao Z.; Fu Y.; Chai J.; Zhu Y.; Zhao D.,University of Chinese Academy of Sciences; Institute of Automation Chinese Academy of Sciences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219232058&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105001646562,Integrating Multimodality and Partial Observability Solutions Into Decentralized Multiagent Reinforcement Learning Adaptive Traffic Signal Control,10.1109/OJITS.2025.3550312,IEEE Open Journal of Intelligent Transportation Systems,2025-01-01,Article,5,1,Othman K.; Wang X.; Shalaby A.; Abdulhai B.,University of Toronto,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001646562&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85216771777,SELM: From Efficient Autonomous Exploration to Long-Term Monitoring in Semantic Level,10.1109/TCDS.2025.3531367,IEEE Transactions on Cognitive and Developmental Systems,2025-01-01,Article,2,0,Lang F.; Qin Y.; Wang Y.; Liu J.; Wang C.; Song W.; Zhu Q.; Song R.,"Zhejiang University; Shandong University; College of Computer Science and Technology, Zhejiang University; Zhejiang University Robotics Institute",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216771777&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85158110026,"Addressing deadlock in large-scale, complex rail networks via multi-agent deep reinforcement learning",10.1111/exsy.13315,Expert Systems,2025-01-01,Article,3,1,Bretas A.M.C.; Mendes A.; Chalup S.; Jackson M.; Clement R.; Sanhueza C.,"The University of Newcastle, Australia; Strategic Planning",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85158110026&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105003499963,CMRM: Collaborative Multi-Agent Reinforcement Learning for Multi-Objective Traffic Signal Control,10.1109/TCE.2025.3563723,IEEE Transactions on Consumer Electronics,2025-01-01,Article,3,0,Nie L.; Qi D.; Liu B.; Li P.; Bao H.; He H.,Jilin University; Wuhan University of Technology; Wuhan University of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003499963&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105006908924,ARReSVG: Intelligent Multi-AAV Navigation in Partially Observable Spaces Using Adaptive Deep Reinforcement Learning Approach,10.1109/TVT.2025.3573898,IEEE Transactions on Vehicular Technology,2025-01-01,Article,3,0,Essaky S.; Raja G.; Dev K.; Niyato D.,Nanyang Technological University; University of Johannesburg; Lebanese American University; Munster Technological University (MTU); Madras Institute of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105006908924&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85215384215,Coordinated Reactive Power Optimization for Transmission and Distribution System with Gross Prediction Errors: A Modified Belief Markov Decision Process-Based Reinforcement Learning Methodology,10.1109/TPWRS.2025.3528428,IEEE Transactions on Power Systems,2025-01-01,Article,1,0,Gu Y.; Huang X.,Southeast University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215384215&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105010241733,Collaboration with Dynamic Open Ad Hoc Team via Team State Modelling,,Transactions on Machine Learning Research,2025-01-01,Article,0,0,Sun J.; Zhang C.; Cao Z.,Nanyang Technological University; Singapore Management University; City University of Macau,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010241733&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85205146761,Multi-Objective Computation Offloading Based on Decentralized Deep Reinforcement Learning in Industrial Internet of Things,10.1109/TCCN.2024.3466889,IEEE Transactions on Cognitive Communications and Networking,2025-01-01,Article,4,0,Zhao Y.; Chai Z.; Li Y.; Huang H.; Kang H.,Tiangong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205146761&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105011387707,Computation Offloading Based on Multiagent Deep Reinforcement Learning in Vehicle Edge-Cloud Computing,10.1109/JSEN.2025.3588536,IEEE Sensors Journal,2025-01-01,Article,1,0,He C.; Zhang B.; Ma L.,"School of Electronics and Information Engineering, Harbin Institute of Technology",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011387707&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85208131924,Multi-agent deep reinforcement learning based multiple access for underwater cognitive acoustic sensor networks,10.1016/j.compeleceng.2024.109819,Computers and Electrical Engineering,2024-12-01,Article,1,0,Zhang Y.; Han X.; Bai R.; Jia M.,Xi'an University of Science and Technology; Xi’an Key Laboratory of Network Convergence Communication,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85208131924&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85201314014,Joint computation offloading and resource allocation for end-edge collaboration in internet of vehicles via multi-agent reinforcement learning,10.1016/j.neunet.2024.106621,Neural Networks,2024-11-01,Article,23,0,Wang C.; Wang Y.; Yuan Y.; Peng S.; Li G.; Yin P.,"Guangdong University of Foreign Studies; Jishou University; School of Computer and Communication Engineering, Northeastern University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85201314014&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85202031364,Rapid data collection and processing in dense urban edge computing networks with drone assistance,10.1016/j.phycom.2024.102462,Physical Communication,2024-10-01,Article,5,0,Lei B.; Li N.; Guo Y.; Wang Z.; Wei J.; Chen R.,Peoples Liberation Army Engineering University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202031364&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85194740420,POMDP inference and robust solution via deep reinforcement learning: an application to railway optimal maintenance,10.1007/s10994-024-06559-2,Machine Learning,2024-10-01,Article,17,1,Arcieri G.; Hoelzl C.; Schwery O.; Straub D.; Papakonstantinou K.G.; Chatzi E.,Technische Universität München; ETH Zürich; Penn State College of Engineering; Swiss Federal Railways (SBB),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194740420&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85205740794,Active Inference and Reinforcement Learning: A Unified Inference on Continuous State and Action Spaces Under Partial Observability,10.1162/neco_a_01698,Neural Computation,2024-09-17,Article,4,0,Malekzadeh P.; Plataniotis K.N.,University of Toronto,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205740794&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85205088012,"Joint Resource Scheduling of the Time Slot, Power, and Main Lobe Direction in Directional UAV Ad Hoc Networks: A Multi-Agent Deep Reinforcement Learning Approach",10.3390/drones8090478,Drones,2024-09-01,Article,2,1,Liang S.; Zhao H.; Zhou L.; Wang Z.; Cao K.; Wang J.,National University of Defense Technology China; China Electronic Technology Group Corporation,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205088012&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85202656341,Multiple Unmanned Aerial Vehicle (multi-UAV) Reconnaissance and Search with Limited Communication Range Using Semantic Episodic Memory in Reinforcement Learning,10.3390/drones8080393,Drones,2024-08-01,Article,3,1,Zhang B.; Wang T.; Li M.; Cui Y.; Lin X.; Zhu Z.,National University of Defense Technology China,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202656341&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85196552432,Learning Online Belief Prediction for Efficient POMDP Planning in Autonomous Driving,10.1109/LRA.2024.3416771,IEEE Robotics and Automation Letters,2024-08-01,Article,11,0,Huang Z.; Tang C.; Lv C.; Tomizuka M.; Zhan W.,"University of California, Berkeley; School of Mechanical and Aerospace Engineering; Department of Mechanical Engineering; Department of Computer Science",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196552432&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85195408823,Limited Information Aggregation for Collaborative Driving in Multi-Agent Autonomous Vehicles,10.1109/LRA.2024.3410159,IEEE Robotics and Automation Letters,2024-07-01,Article,11,0,Liang Q.; Liu J.; Jiang Z.; Yin J.; Xu K.; Li H.,University of Chinese Academy of Sciences; Southern University of Science and Technology; Shenzhen Institutes of Advanced Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195408823&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85188602591,Model-free reinforcement learning for motion planning of autonomous agents with complex tasks in partially observable environments,10.1007/s10458-024-09641-0,Autonomous Agents and Multi Agent Systems,2024-06-01,Article,10,0,Li J.; Cai M.; Kan Z.; Xiao S.,University of Science and Technology of China; College of Engineering; Marlan and Rosemary Bourns College of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85188602591&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85197318563,A Robust Strategy for UAV Autonomous Landing on a Moving Platform under Partial Observability,10.3390/drones8060232,Drones,2024-06-01,Article,11,1,Aikins G.; Jagtap S.; Nguyen K.D.,College of Engineering and Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197318563&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85186756422,Autonomous obstacle avoidance and target tracking of UAV: Transformer for observation sequence in reinforcement learning,10.1016/j.knosys.2024.111604,Knowledge Based Systems,2024-04-22,Article,24,0,Jiang W.; Cai T.; Xu G.; Wang Y.,Hunan University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186756422&origin=inward
